# ks-value      p-value 
0.059518139032 0.710854449803 
0.055141525857 0.788882159492 
0.050829751396 0.858713006427 
0.053934326560 0.803417252338 
0.049694309385 0.870664945219 
0.045515741735 0.924778271022 
0.041397297360 0.963123575128 
0.044480545047 0.932931311818 
0.047520058725 0.892566080251 
0.043474508830 0.940433400775 
0.046478547045 0.902527530830 
0.042496418063 0.947309538130 
0.045465766722 0.911844979126 
0.048394439372 0.867145091670 
0.044480545047 0.920529406134 
0.046753907526 0.887482958552 
0.044803971012 0.912646574054 
0.042880033652 0.934366996878 
0.042588397460 0.936079337277 
0.045687051196 0.894303312660 
0.043795066332 0.918292223605 
0.048421159193 0.845688670997 
0.046535947630 0.874605056680 
0.044674905447 0.900634341662 
0.042837570807 0.923503408347 
0.042672226783 0.923912420213 
0.045521543086 0.881579149878 
0.043713366985 0.906514766663 
0.044480545047 0.893374266752 
0.047126047693 0.847609992798 
0.044556925268 0.888090850502 
0.046222705326 0.858505754773 
0.047122457894 0.840062254283 
0.051394089877 0.753039327417 
0.049626540638 0.786321832406 
0.047880033652 0.817994330546 
0.046154195388 0.847693962083 
0.044448661103 0.875081567859 
0.048611027804 0.795304594897 
0.052724994892 0.705043462427 
0.056791401667 0.611638335256 
0.055063941698 0.646466914547 
0.053356224128 0.681125669141 
0.051667912440 0.715321482475 
0.049998677720 0.748740787367 
0.048348198446 0.781055634809 
0.046716160281 0.811931951427 
0.045102255874 0.841040128316 
0.043506184665 0.868067912855 
0.041927652700 0.892735318912 
0.040366372450 0.914810921296 
0.038904908275 0.933088602820 
0.037465425314 0.948770037811 
0.036215880748 0.960351710951 
0.038343417980 0.936280720070 
0.035129172901 0.968174740619 
0.037239946288 0.946949872903 
0.039328501008 0.919167022753 
0.036159583951 0.956374879722 
0.038232009780 0.931409111334 
0.035101612544 0.964600115478 
0.037158126619 0.942414116667 
0.034065343114 0.971685576834 
0.036106159440 0.952207659297 
0.038126256819 0.926380680563 
0.035075444124 0.960824818813 
0.037080418491 0.937708148663 
0.039065343114 0.908416504526 
0.041030517243 0.873495524638 
0.042976234203 0.833822333762 
0.044902781537 0.790453762423 
0.041908480369 0.851127508881 
0.043821440675 0.809434622853 
0.040861459618 0.867477443037 
0.037930077413 0.915879409737 
0.039834573883 0.882830154299 
0.036936156511 0.927803383381 
0.038827247876 0.897152289038 
0.035961077711 0.938619245747 
0.037838928019 0.910419905993 
0.039699145931 0.876848764667 
0.036869081431 0.922619133334 
0.038716505904 0.891344096786 
0.040546824595 0.855182296839 
0.037751979058 0.904830169063 
0.039569930270 0.870772654893 
0.041371279187 0.832374013922 
0.043156252205 0.790580052597 
0.044925071620 0.746377210735 
0.046677955726 0.700714942697 
0.043930813966 0.765572816951 
0.045672485971 0.720661402843 
0.047398676447 0.674800179976 
0.044684812140 0.740194047329 
0.041994858532 0.802217545509 
0.039328501008 0.858361084657 
0.036685430450 0.906220357962 
0.034065343114 0.943942084529 
0.035796944845 0.918192407027 
0.037513618976 0.887347424165 
0.039215557706 0.852037751946 
0.040902949951 0.813074047290 
0.038320662263 0.867090376875 
0.035760258368 0.912718395113 
0.037440870540 0.881304455601 
0.034905679248 0.924006382555 
0.036575803365 0.894651923313 
0.034065343114 0.934356426201 
0.035725094151 0.907111414200 
0.033238896833 0.943774324043 
0.034888388381 0.918668752406 
0.036524359507 0.888697647233 
0.034065343114 0.929317349778 
0.035691359374 0.901378500316 
0.033255626514 0.939058489656 
0.034871794727 0.913190370794 
0.036474981668 0.882639090102 
0.038065343114 0.848005795669 
0.035658968612 0.895526668178 
0.033271692320 0.934174230430 
0.034855856948 0.907578329800 
0.032490539964 0.943348224452 
0.031424089861 0.955934341751 
0.031721593114 0.951657533033 
0.033287132997 0.929128240657 
0.034840536912 0.901839730280 
0.036381945430 0.870235854299 
0.037911496960 0.834947508977 
0.038793807000 0.812321515437 
0.036483257440 0.863711223990 
0.037992559968 0.828045641449 
0.039490428386 0.789610241300 
0.040976992137 0.749160192095 
0.042452378717 0.707424770066 
0.040171395359 0.766398399141 
0.037907434266 0.821676902795 
0.039377777716 0.783189600267 
0.040837229733 0.742839495928 
0.038595873986 0.799492274972 
0.040047469385 0.760002553288 
0.037825426721 0.815266608623 
0.036392438652 0.847867721756 
0.039405046482 0.771322703458 
0.038772635415 0.786047104707 
0.038144790493 0.800434572307 
0.037521462440 0.814453354862 
0.036902602689 0.828072459349 
0.036288163365 0.841261931575 
0.039236816136 0.764665898337 
0.038618457185 0.779338614032 
0.038004468262 0.793698032110 
0.037394803204 0.807713325200 
0.036789416498 0.821354258751 
0.036188263265 0.834591446662 
0.035591299254 0.847396622115 
0.034998480826 0.859742921396 
0.034409764947 0.871605177848 
0.033825109178 0.882960222408 
0.033306861774 0.892522866722 
0.032812581305 0.901260968482 
0.032453379456 0.907118753318 
0.031834107724 0.917531642905 
0.031349846223 0.925051500153 
0.030868856759 0.932155438300 
0.032235041353 0.907167889844 
0.034698151199 0.853114713714 
0.033800303788 0.872454092137 
0.036241775360 0.811801069511 
0.038667024529 0.743949889915 
0.041076212446 0.672413820808 
0.043469498132 0.600285070141 
0.042557564834 0.624915454849 
0.041651611426 0.649567569813 
0.044019553138 0.578095612746 
0.043114739529 0.602456956291 
0.045462554581 0.532532129594 
0.044558927464 0.556311405220 
0.043661130199 0.580341436274 
0.045984540633 0.511638011407 
0.048293057411 0.446822838840 
0.050586823283 0.386869015498 
0.052865979182 0.332301967627 
0.051965639814 0.350626199841 
0.051081573107 0.369285870694 
0.050203084108 0.388499960603 
0.049330120197 0.408249675504 
0.048462629415 0.428512211801 
0.047600560449 0.449260472409 
0.049859127427 0.389320902367 
0.052103666039 0.334709914285 
0.051238331347 0.352619701665 
0.053464757980 0.301752281290 
0.055677483526 0.256382857006 
0.054809149406 0.271306810892 
0.057004230174 0.229551490852 
0.056137145815 0.243305602816 
0.058314846163 0.205028210383 
0.060479348328 0.171653377365 
0.059609623893 0.182694461888 
0.058745138762 0.194246180649 
0.057885845734 0.206317448067 
0.060025710150 0.172954997237 
0.062152799255 0.144080166296 
0.061291036640 0.153652861487 
0.060434388342 0.163695347617 
0.059582808970 0.174218405780 
0.061686106172 0.145324298397 
0.060835854567 0.154895460241 
0.059990589775 0.164931963157 
0.059150268051 0.175444327998 
0.058314846163 0.186442395643 
0.057484281379 0.197935231797 
0.056658531464 0.209931024876 
0.055837554669 0.222436976500 
0.055021309729 0.235459184139 
0.057083319070 0.199085483603 
0.059133511738 0.167299441073 
0.058314846163 0.177786573672 
0.057500845349 0.188749695749 
0.059532378631 0.158420978646 
0.058719540619 0.168431591930 
0.057911294912 0.178904305856 
0.057107602703 0.189848257856 
0.056308425618 0.201271838750 
0.055513725715 0.213182597316 
0.054723465477 0.225587138052 
0.056723123123 0.190911093576 
0.055933893782 0.202309557917 
0.057919120006 0.170595890123 
0.057130947189 0.181036442391 
0.056347116923 0.191938937061 
0.057450566569 0.173958780066 
0.056652734264 0.184772952196 
0.058591502136 0.155714942517 
0.057794908875 0.165621643051 
0.057002644925 0.175991290134 
0.056214675089 0.186833456471 
0.055430964549 0.198156992163 
0.054651478864 0.209969928813 
0.056564356005 0.177994812224 
0.055786011285 0.188863259596 
0.057685625627 0.159570824482 
0.056908442027 0.169541948265 
0.058794966849 0.142780398549 
0.058018963689 0.151903617045 
0.059892569011 0.127517933903 
0.059117764806 0.135843820657 
0.058347038518 0.144579991787 
0.057580358037 0.153737070173 
0.056817691590 0.163325262842 
0.056059007736 0.173354292387 
0.055304275360 0.183833323435 
0.057150866269 0.155546914445 
0.056397215774 0.165164705405 
0.055647460114 0.175220366064 
0.057478888762 0.148112997609 
0.056730207237 0.157333231360 
0.055985365104 0.166979128349 
0.055244332905 0.177059934712 
0.054507081482 0.187584336514 
0.053773581976 0.198560383044 
0.053043805817 0.209995404648 
0.052317724727 0.221895924728 
0.051595310713 0.234267565563 
0.050876536065 0.247114947602 
0.050161373350 0.260441581924 
0.049449795410 0.274249755594 
0.051241775360 0.236147067030 
0.053024817754 0.202233277721 
0.052499403094 0.210318902230 
0.051746344565 0.222896223087 
0.053472261574 0.191305303338 
0.052720519733 0.202996451087 
0.051972481054 0.215198371513 
0.051254060372 0.227423740211 
0.050555500850 0.239808270927 
0.049860357267 0.252655801693 
0.049168604628 0.265969243363 
0.048480218182 0.279750310657 
0.047795173418 0.293999406182 
0.047113446062 0.308715497589 
0.046435012075 0.323895987920 
0.045759847649 0.339536579277 
0.047491775360 0.295746374180 
0.046817314928 0.310441907031 
0.046146081580 0.325596879798 
0.045478052210 0.341206877377 
0.044813203931 0.357265662111 
0.044151514077 0.373765028210 
0.045862628441 0.327260907523 
0.047565652429 0.284935488512 
0.046902152718 0.299134803224 
0.046241775360 0.313786876730 
0.045584498365 0.328888725688 
0.047272220325 0.286596334983 
0.046615607136 0.300777415825 
0.048293057411 0.261236586833 
0.047637124197 0.274507576390 
0.049304420372 0.237659639189 
0.050963997582 0.204713834901 
0.050306440487 0.215804967465 
0.049651913609 0.227320085297 
0.049000396050 0.239263755738 
0.048351867103 0.251639693689 
0.047706306252 0.264450675051 
0.049346798191 0.228897524707 
0.050979816362 0.197140378599 
0.050332684451 0.207828924323 
0.049688487378 0.218929837842 
0.051309648663 0.188362871346 
0.050666154592 0.198654242386 
0.052277811396 0.170422900504 
0.051635033787 0.179939680515 
0.050995138589 0.189844753261 
0.050358106456 0.200144660046 
0.049723918217 0.210845392046 
0.049092554870 0.221952326916 
0.050686219804 0.191304363619 
0.050055522588 0.201611874330 
0.049427616068 0.212317323404 
0.048802481762 0.223425936167 
0.050382744523 0.192741917589 
0.049758258876 0.203056129110 
0.049136512202 0.213765416815 
0.048517486520 0.224874858075 
0.050084570120 0.194157632043 
0.049466176231 0.204477669094 
0.051024384056 0.176047851055 
0.050406634362 0.185610741700 
0.049791558910 0.195551725261 
0.051338967585 0.168201532200 
0.050724533981 0.177404428460 
0.050112743102 0.186976629708 
0.049503577935 0.196924416655 
0.048897021613 0.207253586097 
0.048293057411 0.217969395311 
0.049823864912 0.188322154454 
0.049220498764 0.198275926521 
0.048619694681 0.208608454398 
0.048024289263 0.219267912660 
0.049556162986 0.189356613785 
0.048971868466 0.199054844927 
0.048390034133 0.209110064992 
0.049911484819 0.180385869275 
0.049330120197 0.189702794050 
0.050843238273 0.163185465235 
0.050262355856 0.171797083098 
0.049683893782 0.180743659423 
0.049107836956 0.190030934585 
0.050608859204 0.163577301129 
0.050033272664 0.172164525495 
0.049460064581 0.181084007115 
0.050951075913 0.155713714671 
0.050378338227 0.163952577464 
0.051861340737 0.140600899263 
0.051289085039 0.148193693828 
0.050719169856 0.156095140356 
0.052192397184 0.133729721823 
0.051622963708 0.141004815636 
0.051055845002 0.148579712250 
0.052519424546 0.127166749405 
0.051952787170 0.134134887568 
0.051388439237 0.141393992322 
0.050826366901 0.148950665055 
0.050266556425 0.156811317608 
0.051717026313 0.134525904322 
0.051157674678 0.141768684994 
0.050600560449 0.149306821754 
0.052041678214 0.127963616018 
0.051485022600 0.134903010498 
0.050930580330 0.142129145630 
0.050378338227 0.149648447678 
0.051808481241 0.128341918524 
0.051256686931 0.135266441284 
0.050707069325 0.142475622523 
0.050159615567 0.149975804012 
0.051578949447 0.128707093616 
0.051031932998 0.135616428643 
0.050487057514 0.142808360298 
0.051724101417 0.124727083769 
0.051179663064 0.131449284828 
0.052582868440 0.112477701821 
0.052038876902 0.118655154441 
0.051496993859 0.125094874038 
0.050957207074 0.131803335263 
0.050419504409 0.138786897073 
0.049883873816 0.146051780636 
0.051273380263 0.125450292106 
0.050738166916 0.132144710221 
0.052120713007 0.113222187625 
0.051585926226 0.119378496683 
0.051053180615 0.125793535924 
0.050522464512 0.132473619120 
0.049993766341 0.139424946461 
0.049467074614 0.146653583210 
0.048942377932 0.154165437050 
0.050310024148 0.132790268561 
0.049785716983 0.139725079071 
0.049263384609 0.146935222420 
0.048743015890 0.154426532765 
0.050100772383 0.133094862334 
0.049580784469 0.140012903882 
0.050931899314 0.120376346895 
0.050412301044 0.126752164565 
0.051756835355 0.108711435169 
0.051237635339 0.114576074421 
0.052575649422 0.098033052367 
0.053908707898 0.083553740513 
0.053388409411 0.088275768972 
0.054715049295 0.075061498982 
0.054195182218 0.079376177689 
0.055515461711 0.067337655299 
0.054996033756 0.071273184042 
0.054478508468 0.075394186166 
0.055791028976 0.063908223859 
0.057098759263 0.053968001961 
0.056580231881 0.057225418798 
0.056063590053 0.060643510640 
0.055548823513 0.064227907758 
0.055035922069 0.067984303701 
0.054524875603 0.071918447772 
0.055820728222 0.060955787250 
0.055310109300 0.064540795885 
0.056599888287 0.054579650674 
0.056089703975 0.057841021705 
0.055581348281 0.061261617456 
0.055074811390 0.064846954847 
0.056355797845 0.054876697711 
0.055849686310 0.058139630551 
0.055345375883 0.061561061346 
0.054842856967 0.065146451566 
0.054342120034 0.068901321839 
0.053843155620 0.072831244724 
0.053345954332 0.076941836964 
0.052850506840 0.081238751182 
0.052356803882 0.085727667013 
0.051864836259 0.090414281650 
0.051374594838 0.095304299765 
0.050886070550 0.100403422803 
0.052147506137 0.086005756499 
0.053404538808 0.073403990177 
0.052915031295 0.077508518868 
0.054166356852 0.066005641044 
0.055413337528 0.056007490886 
0.054922893661 0.059274047210 
0.054434146832 0.062696188536 
0.053947088248 0.066279162407 
0.053461709175 0.070028270616 
0.054699171339 0.059542922138 
0.054214167998 0.062964614462 
0.053730828475 0.066546359007 
0.053249144225 0.070293404855 
0.054478508468 0.059806016733 
0.053997192287 0.063227021267 
0.055221093538 0.053678380013 
0.054740151587 0.056796702852 
0.054260842716 0.060063387139 
0.053783158620 0.063483470810 
0.054999138430 0.053930244135 
0.056211010201 0.045654618317 
0.057418794714 0.038514634735 
0.056939010929 0.040854276319 
0.056460839862 0.043312279697 
0.055984273397 0.045893115778 
0.055509303469 0.048601336323 
0.056708162872 0.041084103993 
0.057903019405 0.034610317883 
0.057427226417 0.036733145123 
0.056953016766 0.038964939783 
0.056480382563 0.041309929571 
0.056009315969 0.043772426451 
0.055539809198 0.046356823777 
0.055071854516 0.049067593111 
0.054605444239 0.051909280710 
0.055788017191 0.043996224344 
0.056966700101 0.037162961874 
0.056499476006 0.039400117785 
0.056033783794 0.041749677051 
0.055569615942 0.044215878410 
0.055106964979 0.046803039411 
0.054645823480 0.049515553295 
0.054186184071 0.052357885560 
0.053728039425 0.055334570196 
0.053271382261 0.058450205586 
0.054436950890 0.049732768161 
0.053980624475 0.052575130359 
0.053525772459 0.055551252836 
0.053072387707 0.058665692119 
0.052620463132 0.061923063652 
0.053777708732 0.052787727556 
0.053326102821 0.055763098398 
0.052875944365 0.058876152420 
0.052427226417 0.062131462747 
0.051979942072 0.065533655739 
0.051534084471 0.069087405950 
0.051089646799 0.072797430722 
0.052236447402 0.062334703881 
0.051792305782 0.065733934303 
0.051349571900 0.069283960807 
0.052490517556 0.059282202378 
0.052048079497 0.062532843464 
0.051607037142 0.065928933667 
0.051167383897 0.069475061101 
0.050729113209 0.073175855141 
0.051862077280 0.062725937764 
0.051424091621 0.066118714517 
0.050987476808 0.069660772013 
0.052114726417 0.059668771155 
0.053238458866 0.050943810930 
0.054358690591 0.043353934369 
0.053920227972 0.045827670660 
0.053483127038 0.048418542295 
0.053047381456 0.051130647147 
0.052612984931 0.053968146714 
0.052179931208 0.056935262694 
0.051748214071 0.060036273263 
0.051317827341 0.063275509056 
0.050888764878 0.066657348831 
0.050461020580 0.070186214817 
0.051568330711 0.060213003360 
0.051140855820 0.063448981315 
0.050714688190 0.066826857017 
0.050289821837 0.070351012627 
0.049866250807 0.074025868142 
0.049443969187 0.077855876148 
0.049022971098 0.081845516206 
0.048603250696 0.085999288894 
0.048184802174 0.090321709459 
0.047767619760 0.094817301090 
0.047351697716 0.099490587782 
0.046937030338 0.104346086777 
0.046523611959 0.109388300571 
0.046111436943 0.114621708453 
0.045700499690 0.120050757568 
0.045290794633 0.125679853474 
0.044882316237 0.131513350166 
0.045969827314 0.114682898389 
0.045561554775 0.120096180107 
0.045154499144 0.125708267236 
0.046236750226 0.109533715289 
0.047315785109 0.095138020156 
0.046907938583 0.099777335941 
0.046501300491 0.104595660440 
0.046095865470 0.109597372050 
0.045691628189 0.114786826760 
0.045288583349 0.120168349614 
0.046359479730 0.104667091704 
0.047427226417 0.090880034625 
0.047023408502 0.095323586454 
0.046620774804 0.099939736066 
0.046219320121 0.104732796290 
0.045819039282 0.109707065941 
0.045419927147 0.114866821980 
0.045021978603 0.120216311227 
0.044625188571 0.125759741619 
0.044229551998 0.131501272978 
0.045286442672 0.114898090177 
0.044890994533 0.120231468216 
0.045943868964 0.104847384930 
0.045548613700 0.109793893833 
0.045154499144 0.114923666927 
0.044761520365 0.120240875225 
0.044369672460 0.125749651933 
0.043978950555 0.131454083493 
0.043589349803 0.137358200146 
0.043200865385 0.143465965971 
0.042813492511 0.149781268377 
0.042427226417 0.156307907031 
0.042042062365 0.163049582179 
0.041657995648 0.170009882327 
0.042697496687 0.149685616466 
0.042313590053 0.156188480234 
0.043349212232 0.137248358261 
0.042965470043 0.143313865311 
0.042582813404 0.149584301417 
0.042201237716 0.156063403564 
0.041820738405 0.162754812280 
0.042849761628 0.143229424460 
0.042469420510 0.149477431352 
0.042090147765 0.155932787401 
0.041711938899 0.162599104009 
0.041334789442 0.169479885836 
0.040958694948 0.176578518430 
0.040583650998 0.183898255191 
0.040209653195 0.191442203637 
0.039836697169 0.199213310927 
0.039464778573 0.207214348623 
0.039093893083 0.215447896636 
0.038724036403 0.223916326332 
0.038355204256 0.232621782761 
0.037987392392 0.241566165963 
0.037620596583 0.250751111334 
0.037254812624 0.260177969014 
0.036890036334 0.269847782266 
0.036526263556 0.279761264827 
0.036163490153 0.289918777216 
0.035801712013 0.300320301979 
0.035440925047 0.310965417877 
0.035081125186 0.321853273016 
0.034808236156 0.330103442949 
0.034554767739 0.337848556206 
0.034301989972 0.345702742484 
0.034049900035 0.353665056712 
0.033798495125 0.361734433987 
0.034904624557 0.322985621966 
0.034652742798 0.330594082801 
0.034944141166 0.320134001752 
0.034589388579 0.331159134498 
0.034235593488 0.342421472924 
0.035230460918 0.308535134230 
0.036222650374 0.277090213884 
0.035868086632 0.287061801456 
0.035593067638 0.294814934264 
0.035342964178 0.301935906867 
0.035093530339 0.309166105013 
0.034844763435 0.316505120594 
0.034596660796 0.323952450288 
0.035682553096 0.288373095120 
0.035433995617 0.295362558546 
0.035186099196 0.302460624536 
0.034938861197 0.309666975661 
0.036018538950 0.275310271849 
0.035770853317 0.282061753617 
0.035523822938 0.288921296805 
0.035277445214 0.295888751149 
0.035031717564 0.302963884154 
0.034786637418 0.310146377758 
0.034542202219 0.317435824916 
0.034298409426 0.324831726115 
0.034055256508 0.332333485816 
0.033812740951 0.339940408824 
0.034879760775 0.303446106439 
0.034636801462 0.310604737098 
0.034394476508 0.317869413192 
0.034152783431 0.325239637454 
0.033911719763 0.332714817999 
0.033671283049 0.340294264761 
0.033431470845 0.347977185872 
0.033192280723 0.355762683979 
0.032953710264 0.363649752507 
0.032715757064 0.371637271876 
0.032478418729 0.379724005666 
0.033532015462 0.340627648150 
0.034582896739 0.304349077710 
0.034344071758 0.311459985260 
0.034105860723 0.318675167840 
0.033868261269 0.325994133296 
0.034913322327 0.290908272399 
0.034675297441 0.297787382375 
0.034437881315 0.304770624564 
0.034201071615 0.311857680881 
0.033964866022 0.319048149246 
0.033729262226 0.326341540346 
0.033494257931 0.333737274332 
0.033259850852 0.341234677458 
0.033026038714 0.348832978658 
0.034060246379 0.312235947752 
0.035091835797 0.278422242198 
0.034856594394 0.285051539231 
0.035884573298 0.253459463386 
0.035648925522 0.259659916271 
0.035413871316 0.265962357645 
0.035179408442 0.272366893801 
0.034945534671 0.278873567571 
0.034712247785 0.285482355661 
0.034479545578 0.292193165922 
0.034247425854 0.299005834545 
0.034015886430 0.305920123196 
0.033784925131 0.312935716077 
0.033554539796 0.320052216931 
0.033324728273 0.327269145982 
0.033095488420 0.334585936804 
0.032866818107 0.342001933149 
0.033879410003 0.306266143618 
0.033650335005 0.313257957854 
0.033421827024 0.320349872600 
0.033193883958 0.327541411560 
0.032966503714 0.334832013047 
0.032739684210 0.342221026861 
0.033744950469 0.306594189330 
0.033517731448 0.313562251907 
0.034519571933 0.280119129314 
0.034291960049 0.286666239265 
0.034064906038 0.293312978386 
0.035062398058 0.261513540523 
0.034834957334 0.267743153895 
0.034608072022 0.274071726052 
0.034381740088 0.280499286089 
0.034155959511 0.287025800451 
0.033930728279 0.293651170392 
0.033706044388 0.300375229363 
0.034695498080 0.268145266775 
0.034470431884 0.274454751492 
0.034245910643 0.280862465299 
0.035231122222 0.250244023918 
0.035006224594 0.256242320630 
0.034781869542 0.262337854591 
0.035762874382 0.233299132069 
0.035538148764 0.238992276820 
0.035313963353 0.244781217466 
0.035090316202 0.250666241679 
0.036066246142 0.222679602708 
0.037039838526 0.197157593813 
0.036814929492 0.202171437584 
0.036590557875 0.207276572296 
0.036366721752 0.212473555410 
0.036143419207 0.217762909556 
0.035920648334 0.223145120851 
0.035698407238 0.228620637156 
0.035476694031 0.234189866294 
0.035255506833 0.239853174204 
0.035034843776 0.245610883054 
0.034814702998 0.251463269289 
0.034595082647 0.257410561633 
0.034375980881 0.263452939032 
0.035336641147 0.234612366016 
0.036295038373 0.208237341912 
0.036074709959 0.213410802877 
0.035854899356 0.218675343332 
0.035635604740 0.224031433990 
0.036589157239 0.198642510047 
0.036369516406 0.203624691725 
0.037319979997 0.180100524987 
0.038268222878 0.158787972979 
0.038047391681 0.162982650476 
0.037827075241 0.167259632141 
0.037607271761 0.171619667503 
0.037387979453 0.176063485355 
0.037169196534 0.180591792555 
0.038111014040 0.159301658655 
0.037891900335 0.163490329959 
0.037673293837 0.167760788365 
0.037455192788 0.172113773492 
0.037237595437 0.176550004414 
0.037020500040 0.181070178483 
0.037955978596 0.159803346520 
0.037738556165 0.163985862021 
0.037521633556 0.168249652279 
0.037305209047 0.172595447228 
0.037089280925 0.177023956449 
0.036873847484 0.181535868012 
0.037803071784 0.160293195570 
0.037587315001 0.164469410520 
0.037372050813 0.168726392567 
0.037157277536 0.173064862178 
0.036942993491 0.177485519662 
0.036729197010 0.181989044023 
0.036515886430 0.186576091784 
0.036303060096 0.191247295772 
0.037224503210 0.169191175988 
0.037011356418 0.173522189743 
0.036798691860 0.177934870044 
0.037573416086 0.160190015092 
0.037360435765 0.164338488804 
0.037147935669 0.168566758465 
0.036935914178 0.172875533997 
0.036724369675 0.177265505717 
0.036513300553 0.181737343231 
0.036302705211 0.186291694292 
0.036092582056 0.190929183620 
0.037002750331 0.169032895599 
0.036792314202 0.173334518669 
0.036582348321 0.177716831060 
0.036372851115 0.182180493734 
0.036163821014 0.186726146012 
0.035955256460 0.191354404415 
0.036859502950 0.169487518224 
0.036650628892 0.173781864691 
0.036442218484 0.178156398406 
0.036234270183 0.182611771884 
0.036026782455 0.187148616211 
0.035819753770 0.191767539906 
0.035613182606 0.196469127738 
0.035407067450 0.201253939517 
0.035201406793 0.206122508849 
0.034996199132 0.211075341846 
0.034791442974 0.216112915812 
0.034587136829 0.221235677878 
0.034383279216 0.226444043604 
0.034179868659 0.231738395543 
0.035072193941 0.206492229199 
0.034868474747 0.211433469024 
0.034665200841 0.216458893375 
0.034462370765 0.221568943323 
0.034259983067 0.226764028734 
0.034058036300 0.232044526848 
0.033856529025 0.237410780824 
0.033655459810 0.242863098241 
0.033454827228 0.248401749559 
0.034339228555 0.221890019319 
0.035221713520 0.197607618037 
0.035020037262 0.202360679471 
0.034818797061 0.207195885821 
0.034617991503 0.212113723567 
0.034417619184 0.217114651331 
0.034217678701 0.222199098578 
0.035094594925 0.197963930257 
0.034894356491 0.202706248061 
0.034694548215 0.207530184640 
